tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Date
226,40:01.0,43:47.6,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,38641,Customer,1970,0,Apr-21
327,41:26.2,46:53.8,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,43139,Customer,1970,0,Apr-21
518,41:57.1,50:35.9,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,46487,Customer,1970,0,Apr-21
566,42:44.1,52:10.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,39329,Customer,1970,0,Apr-21
611,45:19.5,55:31.4,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.04630454,44319,Customer,1970,0,Apr-21
398,47:17.6,53:56.3,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,41431,Customer,1970,0,Apr-21
140,51:35.9,53:56.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26703,Customer,1970,0,Apr-21
313,54:47.6,00:01.2,3207,Oakland Ave,40.7376037,-74.0524783,3281,Leonard Gordon Park,40.74590997,-74.05727148,39661,Customer,1970,0,Apr-21
291,56:12.1,01:04.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,43629,Customer,1970,0,Apr-21
439,58:25.4,05:45.0,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,46487,Customer,1970,0,Apr-21
1532,59:54.0,25:26.4,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,40312,Customer,1970,0,Apr-21
452,59:58.5,07:30.6,3681,Grand St,40.71517768,-74.03768331,3211,Newark Ave,40.72152515,-74.04630454,42419,Customer,1970,0,Apr-21
527,00:23.5,09:11.3,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,41206,Customer,1970,0,Apr-21
1500,00:36.0,25:36.3,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,40306,Customer,1970,0,Apr-21
936,03:12.3,18:48.8,3202,Newport PATH,40.7272235,-74.0337589,3483,Montgomery St,40.71942,-74.05099,46947,Customer,1970,0,Apr-21
529,05:00.8,13:49.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44370,Customer,1970,0,Apr-21
291,05:06.2,09:57.9,3273,Manila & 1st,40.72165072,-74.04288411,3638,Washington St,40.7242941,-74.0354826,45256,Customer,1970,0,Apr-21
1055,07:52.8,25:28.7,3185,City Hall,40.7177325,-74.043845,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,41547,Customer,1970,0,Apr-21
460,10:52.4,18:32.7,3211,Newark Ave,40.72152515,-74.04630454,3681,Grand St,40.71517768,-74.03768331,44319,Customer,1970,0,Apr-21
234,14:23.0,18:17.3,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39598,Customer,1970,0,Apr-21
459,15:08.2,22:47.5,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,41703,Customer,1970,0,Apr-21
191,16:45.2,19:56.6,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,46465,Subscriber,1963,1,Apr-21
879,16:48.2,31:27.7,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,47225,Customer,1970,0,Apr-21
338,19:08.6,24:47.3,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,49257,Subscriber,1993,2,Apr-21
271,20:29.7,25:01.2,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,33008,Customer,1970,0,Apr-21
387,21:23.1,27:50.3,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,46410,Customer,1970,0,Apr-21
805,21:38.4,35:04.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3268,Lafayette Park,40.71346383,-74.06285852,43974,Customer,1970,0,Apr-21
627,21:53.1,32:20.3,3195,Sip Ave,40.7308971,-74.06391263,3483,Montgomery St,40.71942,-74.05099,45091,Customer,1970,0,Apr-21
913,24:33.1,39:46.3,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,44401,Subscriber,1979,1,Apr-21
933,25:37.3,41:10.6,3677,Glenwood Ave,40.72755147,-74.07106072,3203,Hamilton Park,40.72759597,-74.04424731,42805,Customer,1970,0,Apr-21
368,26:21.3,32:29.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.7211236,-74.03805095,41838,Customer,1970,0,Apr-21
539,28:01.6,37:00.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.7183552,-74.03891444,46079,Customer,1970,0,Apr-21
1386,30:03.8,53:10.7,3267,Morris Canal,40.71241882,-74.03852552,3268,Lafayette Park,40.71346383,-74.06285852,43798,Customer,1970,0,Apr-21
175,33:19.3,36:14.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42453,Customer,1970,0,Apr-21
409,36:28.5,43:18.5,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,40742,Customer,1970,0,Apr-21
982,37:11.1,53:33.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3639,Harborside,40.7192517,-74.034234,42890,Customer,1970,0,Apr-21
298,38:40.6,43:39.3,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,43824,Customer,1970,0,Apr-21
638,39:40.5,50:19.2,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,33334,Customer,1970,0,Apr-21
837,40:46.7,54:44.6,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,46947,Customer,1970,0,Apr-21
2735,41:43.6,27:18.9,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42805,Customer,1970,0,Apr-21
282,48:17.3,53:00.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,46190,Customer,1970,0,Apr-21
1053,48:30.2,06:04.0,3275,Columbus Drive,40.7183552,-74.03891444,3220,5 Corners Library,40.73496102,-74.05950308,33959,Customer,1970,0,Apr-21
890,50:47.3,05:38.1,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,40796,Customer,1970,0,Apr-21
523,51:13.7,59:57.7,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,38906,Customer,1970,0,Apr-21
559,53:00.9,02:20.6,3195,Sip Ave,40.7308971,-74.06391263,3209,Brunswick St,40.7241765,-74.0506564,42108,Customer,1970,0,Apr-21
1844,53:53.4,24:38.3,3214,Essex Light Rail,40.7127742,-74.0364857,3198,Heights Elevator,40.74871595,-74.0404433,44684,Customer,1970,0,Apr-21
812,54:24.9,07:57.6,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42249,Customer,1970,0,Apr-21
2241,54:26.9,31:48.8,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,45967,Customer,1970,0,Apr-21
400,54:55.7,01:36.0,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,41431,Customer,1970,0,Apr-21
364,55:06.8,01:10.9,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,42105,Customer,1970,0,Apr-21
1193,55:45.0,15:38.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42434,Customer,1970,0,Apr-21
1177,55:51.8,15:29.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,44042,Customer,1970,0,Apr-21
718,57:41.0,09:39.3,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,45550,Customer,1970,0,Apr-21
293,58:17.5,03:11.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28607,Customer,1970,0,Apr-21
815,59:51.3,13:26.9,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,45138,Customer,1970,0,Apr-21
289,59:55.6,04:45.3,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,44556,Customer,1970,0,Apr-21
517,00:08.1,08:45.1,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,44191,Customer,1970,0,Apr-21
449,00:22.8,07:52.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,33361,Customer,1970,0,Apr-21
261,00:27.3,04:48.6,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,38641,Customer,1970,0,Apr-21
3417,00:30.0,57:27.3,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,35159,Customer,1970,0,Apr-21
171,02:24.5,05:15.8,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,44059,Customer,1970,0,Apr-21
525,03:27.4,12:13.4,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,48911,Customer,1970,0,Apr-21
583,04:00.8,13:44.4,3279,Dixon Mills,40.72163014,-74.04996783,3209,Brunswick St,40.7241765,-74.0506564,45343,Customer,1970,0,Apr-21
159,04:06.3,06:45.5,3213,Van Vorst Park,40.71848892,-74.04772663,3481,York St,40.71649,-74.04105,44852,Customer,1970,0,Apr-21
120,04:49.4,06:50.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42153,Subscriber,2002,2,Apr-21
492,05:10.2,13:22.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3272,Jersey & 3rd,40.72333159,-74.04595256,39147,Customer,1970,0,Apr-21
213,05:14.8,08:48.2,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42177,Customer,1970,0,Apr-21
177,06:17.1,09:14.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,45198,Customer,1970,0,Apr-21
625,10:11.5,20:37.3,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,40796,Customer,1970,0,Apr-21
932,15:39.5,31:12.1,3679,Bergen Ave,40.72210379,-74.071455,3273,Manila & 1st,40.72165072,-74.04288411,43498,Customer,1970,0,Apr-21
672,17:36.1,28:48.1,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,46538,Customer,1989,1,Apr-21
439,20:25.8,27:45.4,3202,Newport PATH,40.7272235,-74.0337589,3206,Hilltop,40.7311689,-74.0575736,29072,Customer,1970,0,Apr-21
440,21:02.3,28:23.1,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,33652,Customer,1970,0,Apr-21
169,21:05.0,23:54.9,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,29983,Customer,1970,0,Apr-21
1992,25:35.9,58:48.7,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,44381,Customer,1970,0,Apr-21
391,27:14.1,33:46.0,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,30053,Customer,1970,0,Apr-21
128,27:16.7,29:25.0,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,19209,Subscriber,1987,2,Apr-21
1285,27:33.2,48:58.6,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42805,Customer,1970,0,Apr-21
588,27:57.3,37:45.7,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,24987,Customer,1970,0,Apr-21
500,28:25.8,36:46.5,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42582,Subscriber,1976,2,Apr-21
190,29:53.9,33:04.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,30630,Customer,1970,0,Apr-21
1950,32:44.2,05:15.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,44209,Customer,1970,0,Apr-21
509,33:12.5,41:42.4,3220,5 Corners Library,40.73496102,-74.05950308,3211,Newark Ave,40.72152515,-74.04630454,31321,Customer,1970,0,Apr-21
230,44:38.4,48:29.0,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,39329,Customer,1970,0,Apr-21
183,47:10.7,50:13.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42582,Customer,1970,0,Apr-21
376,47:35.9,53:52.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3193,Lincoln Park,40.7246051,-74.07840595,42422,Customer,1970,0,Apr-21
1118,49:28.1,08:06.8,3203,Hamilton Park,40.72759597,-74.04424731,3677,Glenwood Ave,40.72755147,-74.07106072,42805,Customer,1970,0,Apr-21
1588,53:09.3,19:37.7,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,49257,Subscriber,1993,2,Apr-21
216,57:07.1,00:43.8,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42277,Customer,1970,0,Apr-21
399,58:00.4,04:40.3,3193,Lincoln Park,40.7246051,-74.07840595,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43634,Customer,1970,0,Apr-21
276,58:21.8,02:58.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,41002,Customer,1970,0,Apr-21
846,02:35.2,16:41.7,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,43974,Customer,1970,0,Apr-21
625,03:17.0,13:42.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,43637,Customer,1970,0,Apr-21
482,03:17.5,11:19.7,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42582,Subscriber,1963,1,Apr-21
24624,07:29.1,57:53.7,3206,Hilltop,40.7311689,-74.0575736,3185,City Hall,40.7177325,-74.043845,32540,Customer,1970,0,Apr-21
156,07:44.9,10:21.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,32831,Customer,1970,0,Apr-21
4631,09:54.8,27:06.0,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,38392,Customer,1970,0,Apr-21
886,25:47.4,40:34.0,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,43974,Customer,1970,0,Apr-21
574,27:59.9,37:34.8,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,26703,Subscriber,1976,2,Apr-21
122,28:15.0,30:17.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42153,Customer,1970,0,Apr-21
204,30:38.7,34:03.0,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42453,Customer,1970,0,Apr-21
755,32:52.4,45:27.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29727,Customer,1970,0,Apr-21
4177,36:31.2,46:09.0,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,41962,Customer,1970,0,Apr-21
1028,45:19.3,02:28.2,3639,Harborside,40.7192517,-74.034234,3678,Fairmount Ave,40.72572614,-74.07195926,43139,Customer,1970,0,Apr-21
796,08:07.0,21:23.7,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,27759,Customer,1970,0,Apr-21
368,11:32.5,17:40.7,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42314,Customer,1970,0,Apr-21
462,17:22.8,25:05.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,46030,Customer,1970,0,Apr-21
267,18:58.0,23:25.9,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,28311,Customer,1970,0,Apr-21
1814,20:14.1,50:28.2,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,40796,Customer,1970,0,Apr-21
1773,20:18.0,49:51.7,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,43544,Customer,1970,0,Apr-21
369,26:31.1,32:40.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,44785,Customer,1970,0,Apr-21
2398,27:48.2,07:46.4,3186,Grove St PATH,40.71958612,-74.04311746,3677,Glenwood Ave,40.72755147,-74.07106072,43543,Customer,1970,0,Apr-21
1963,30:17.9,03:01.2,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31794,Customer,1970,0,Apr-21
199,37:06.7,40:26.1,3220,5 Corners Library,40.73496102,-74.05950308,3195,Sip Ave,40.7308971,-74.06391263,33959,Customer,1970,0,Apr-21
369,42:32.2,48:41.4,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,39342,Customer,1970,0,Apr-21
197,43:01.8,46:19.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,38392,Customer,1970,0,Apr-21
580,44:13.3,53:54.0,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42277,Customer,1970,0,Apr-21
647,44:37.0,55:24.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,38930,Customer,1970,0,Apr-21
227,50:37.9,54:25.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3678,Fairmount Ave,40.72572614,-74.07195926,41400,Customer,1970,0,Apr-21
743,50:49.1,03:12.2,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42138,Customer,1970,0,Apr-21
783,03:31.4,16:34.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3678,Fairmount Ave,40.72572614,-74.07195926,43332,Customer,1970,0,Apr-21
1617,48:20.5,15:17.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,43634,Customer,1970,0,Apr-21
337,55:41.1,01:19.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,46326,Customer,1970,0,Apr-21
107,05:30.5,07:17.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,27759,Customer,1970,0,Apr-21
344,06:02.2,11:47.1,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,45278,Customer,1970,0,Apr-21
831,15:50.6,29:41.7,3275,Columbus Drive,40.7183552,-74.03891444,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43369,Customer,1970,0,Apr-21
2197,19:53.1,56:30.4,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,43634,Customer,1970,0,Apr-21
105,26:02.1,27:47.4,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,46947,Customer,1970,0,Apr-21
488,29:55.8,38:04.2,3211,Newark Ave,40.72152515,-74.04630454,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,30143,Customer,1970,0,Apr-21
466,35:04.6,42:50.6,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,18808,Customer,1970,0,Apr-21
10003,47:23.6,34:07.2,3694,Jackson Square,40.71113,-74.0789,3205,JC Medical Center,40.71653978,-74.04963791,45340,Customer,1970,0,Apr-21
647,20:37.7,31:25.1,3195,Sip Ave,40.7308971,-74.06391263,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,43634,Subscriber,1982,1,Apr-21
161,40:42.9,43:24.3,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,43498,Customer,1970,0,Apr-21
153,40:55.3,43:28.8,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,46141,Customer,1970,0,Apr-21
618,46:36.7,56:55.3,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,44787,Customer,1970,0,Apr-21
120,20:37.5,22:37.7,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,29983,Customer,1970,0,Apr-21
969,41:10.9,57:20.8,3205,JC Medical Center,40.71653978,-74.04963791,3694,Jackson Square,40.71113,-74.0789,45340,Customer,1970,0,Apr-21
294,15:43.0,20:37.2,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,33652,Customer,1970,0,Apr-21
342,38:30.4,44:13.0,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,35159,Customer,1970,0,Apr-21
162,47:55.9,50:38.5,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,45345,Customer,1970,0,Apr-21
295,59:45.1,04:40.6,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,29731,Customer,1970,0,Apr-21
571,12:34.0,22:05.1,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,45345,Customer,1970,0,Apr-21
243,25:17.1,29:20.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,27312,Customer,1970,0,Apr-21
145,27:22.8,29:48.0,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,40866,Customer,1970,0,Apr-21
354,30:30.8,36:24.8,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,28877,Customer,1970,0,Apr-21
210,32:12.6,35:43.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,32831,Customer,1970,0,Apr-21
155,33:00.0,35:35.3,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,40866,Customer,1970,0,Apr-21
255,37:23.2,41:38.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,43498,Customer,1970,0,Apr-21
172,37:54.2,40:46.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,43637,Customer,1970,0,Apr-21
855,44:26.7,58:42.7,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,48740,Customer,1970,0,Apr-21
452,46:43.0,54:15.3,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,45138,Customer,1970,0,Apr-21
5653,47:53.6,22:06.7,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,38470,Customer,1970,0,Apr-21
296,48:30.8,53:27.2,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44398,Customer,1970,0,Apr-21
149,49:52.0,52:21.2,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,33361,Subscriber,1956,1,Apr-21
329,51:47.2,57:16.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,41400,Subscriber,1980,2,Apr-21
314,56:04.5,01:19.3,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,46947,Customer,1970,0,Apr-21
177,57:19.2,00:16.3,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,45726,Customer,1970,0,Apr-21
411,58:28.9,05:20.0,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,42177,Customer,1970,0,Apr-21
324,59:22.2,04:47.0,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,47256,Customer,1970,0,Apr-21
335,01:03.7,06:39.5,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,48739,Customer,1970,0,Apr-21
303,02:57.9,08:01.2,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41369,Customer,1970,0,Apr-21
142,03:25.6,05:48.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,41620,Subscriber,1977,1,Apr-21
450,05:47.4,13:17.8,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,44225,Customer,1970,0,Apr-21
127,06:11.2,08:18.5,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,46410,Customer,1970,0,Apr-21
312,07:30.6,12:42.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,46030,Customer,1970,0,Apr-21
